material_id,formula,structure_type,element_A,element_B,count_A,count_B,lattice_constant,energy_per_atom,energy_above_hull
mp-1186906,Rb3Gd,L1$_2$,Rb,Gd,3.0,1.0,5.742953,-3.5314716925000003,0.7229594218750001
mp-10632,TlS,B2,Tl,S,1.0,1.0,3.595635,-3.44802075,0.30862939166666403
mp-1094802,MgSn3,L1$_2$,Mg,Sn,1.0,3.0,4.67027376,-3.4429126474999983,0.034545789375002
mp-23167,TlCl,B2,Tl,Cl,1.0,1.0,3.83746738,-3.434518614999998,0.001307087499998
mp-1209103,RbN,B2,Rb,N,1.0,1.0,3.622975,-3.4194378999999993,1.333437548333333
mp-1104,LaMg,B2,La,Mg,1.0,1.0,3.977516849999999,-3.37834585,0.005696517500002001
mp-570891,KBr,B2,K,Br,1.0,1.0,4.043499,-3.32928734,0.07306301000000001
mp-1053,NdZn,B2,Nd,Zn,1.0,1.0,3.67076564,-3.328680079999998,0.0
mp-460,PrZn,B2,Pr,Zn,1.0,1.0,3.70289857,-3.326621750000001,0.0
mp-22906,CsBr,B2,Cs,Br,1.0,1.0,4.32562222,-3.324175479999997,0.0
mp-1094889,LiMg,B2,Li,Mg,1.0,1.0,3.415326,-3.32369933,0.006518542499999
mp-2165,SmZn,B2,Sm,Zn,1.0,1.0,3.62380683,-3.318883624999998,0.0
mp-978286,Mg3Mn,L1$_2$,Mg,Mn,3.0,1.0,4.297571,-3.310479345,0.20287698926724101
mp-983539,BeAu3,L1$_2$,Be,Au,1.0,3.0,4.011706,-3.3102595925,0.181831340000001
mp-23303,RbBr,B2,Rb,Br,1.0,1.0,4.1260773,-3.3057624150000002,0.031564265
mp-1548,PrMg,B2,Pr,Mg,1.0,1.0,3.91847099,-3.303469955,0.0
mp-978962,Tl3Fe,L1$_2$,Tl,Fe,3.0,1.0,4.561445,-3.2962419075,0.599867482499994
mp-1327,NdMg,B2,Nd,Mg,1.0,1.0,3.8914747800000002,-3.293095194999999,0.0
mp-569593,PmMg,B2,Pm,Mg,1.0,1.0,3.86931238,-3.280581084999999,0.0
mp-2249,HoZn,B2,Ho,Zn,1.0,1.0,3.5280986800000003,-3.271645239999998,0.0
mp-2558,SmMg,B2,Sm,Mg,1.0,1.0,3.85263021,-3.2590482,0.0
mp-776,LaCd,B2,La,Cd,1.0,1.0,3.93228214,-3.254010165,0.0
mp-1185846,MgAu3,L1$_2$,Mg,Au,1.0,3.0,4.10652732,-3.246694702500001,0.016649699499997003
mp-11569,SmTl3,L1$_2$,Sm,Tl,1.0,3.0,4.76240186,-3.227397340000003,0.0
mp-1057750,RbS,B2,Rb,S,1.0,1.0,4.012579,-3.224780625,0.493650270833331
mp-1635,TbMg,B2,Tb,Mg,1.0,1.0,3.79886584,-3.20277169,0.0
mp-2077,DyMg,B2,Dy,Mg,1.0,1.0,3.7828788700000002,-3.183299359999999,0.0
mp-1886,TbTl3,L1$_2$,Tb,Tl,1.0,3.0,4.72212492,-3.1809327275,0.0
mp-1199,HoMg,B2,Ho,Mg,1.0,1.0,3.77276173,-3.164972965,0.0
mp-1059,NdCd,B2,Nd,Cd,1.0,1.0,3.84460747,-3.163966105,0.0
mp-2228,ErMg,B2,Er,Mg,1.0,1.0,3.7605312300000002,-3.150948984999999,0.0
mp-22875,TlBr,B2,Tl,Br,1.0,1.0,3.9999066500000002,-3.150590865000005,0.004640312499994
mp-975312,RbF3,L1$_2$,Rb,F,1.0,3.0,4.152679,-3.1486516975,0.345632017499999
mp-572,SmCd,B2,Sm,Cd,1.0,1.0,3.7992873,-3.140192819999999,0.0
mp-2431,ErTl3,L1$_2$,Er,Tl,1.0,3.0,4.70131701,-3.112318752500002,0.0
mp-2195,LuMg,B2,Lu,Mg,1.0,1.0,3.71550985,-3.106677350000002,0.0
mp-721,TbCd,B2,Tb,Cd,1.0,1.0,3.74148648,-3.098758634999999,0.0
mp-770,DyCd,B2,Dy,Cd,1.0,1.0,3.72296663,-3.082951975,0.0
mp-2314,LiPb,B2,Li,Pb,1.0,1.0,3.52626099,-3.08266373,0.0
mp-170,HoCd,B2,Ho,Cd,1.0,1.0,3.70492455,-3.070865744999999,0.0
mp-1094967,MgSb,B2,Mg,Sb,1.0,1.0,3.655308,-3.06745207,0.169059673541667
mp-867,ErCd,B2,Er,Cd,1.0,1.0,3.6859286,-3.062466664999998,0.0
mp-2060,LuTl3,L1$_2$,Lu,Tl,1.0,3.0,4.6879848200000005,-3.045223447499999,0.0
mp-437,MgAu,B2,Mg,Au,1.0,1.0,3.27353901,-3.044165974999998,0.0
mp-1183295,Ba3Sb,L1$_2$,Ba,Sb,3.0,1.0,5.572417,-3.0140395025,0.170080984583333
mp-2502,TmCd,B2,Tm,Cd,1.0,1.0,3.67288236,-3.012850265000001,0.0
mp-975468,RbAc3,L1$_2$,Rb,Ac,1.0,3.0,5.811894,-2.9514947400000002,0.38452003374999905
mp-22901,KI,B2,K,I,1.0,1.0,4.29119666,-2.9373687200000003,0.060311739999999
mp-23302,RbI,B2,Rb,I,1.0,1.0,4.4433583,-2.918400870000003,0.029722924999997003
mp-1056920,CsI,B2,Cs,I,1.0,1.0,4.665212,-2.91268864,0.032452510000001
mp-1183300,Ba3Se,L1$_2$,Ba,Se,3.0,1.0,5.456997,-2.909504027499999,0.5455859375000001
mp-1094669,MgSn,B2,Mg,Sn,1.0,1.0,3.62314782,-2.889356639999999,0.055988378750000005
mp-1183331,Ba3Th,L1$_2$,Ba,Th,3.0,1.0,5.789461,-2.8690260925,0.423669675000001
mp-984719,BeAg3,L1$_2$,Be,Ag,1.0,3.0,3.990716,-2.8388142325,0.22824224250000102
mp-1185790,Mg3Sc,L1$_2$,Mg,Sc,3.0,1.0,4.51314366,-2.82247212,0.0
mp-1039154,MgBi,B2,Mg,Bi,1.0,1.0,3.7718030000000002,-2.804571,0.10456944499999601
mp-23197,TlI,B2,Tl,I,1.0,1.0,4.23821433,-2.793127290000001,0.020759689999998002
mp-1187154,SrIn3,L1$_2$,Sr,In,1.0,3.0,4.8395793,-2.771468407499998,0.052577543000000004
mp-987,ZnCu,B2,Zn,Cu,1.0,1.0,2.92055392,-2.770230169999999,0.0
mp-1094969,MgGa3,L1$_2$,Mg,Ga,1.0,3.0,4.12839799,-2.759798495,0.0201069496875
mp-1064459,PBr,B2,P,Br,1.0,1.0,3.43741,-2.718184045,1.3330259747023812
mp-1187500,Tl3Cl,L1$_2$,Tl,Cl,3.0,1.0,5.01368,-2.70360509,0.200043819583327
mp-1067833,SnI3,L1$_2$,Sn,I,1.0,3.0,6.015188,-2.6835718175,0.164456953229166
mp-30351,MgAg3,L1$_2$,Mg,Ag,1.0,3.0,4.11836959,-2.675931858750001,0.010391439999999
mp-1060967,AgBr,B2,Ag,Br,1.0,1.0,3.604067,-2.6474185500000003,0.252144595
mp-1186136,NaGa3,L1$_2$,Na,Ga,1.0,3.0,4.275343,-2.62039796,0.135022933999999
mp-1038934,MgAl,B2,Mg,Al,1.0,1.0,3.379817999999999,-2.608004949999999,0.09022261875000001
mp-1056900,IN,B2,I,N,1.0,1.0,3.193346,-2.52115102,2.573936745624999
mp-20566,MgIn3,L1$_2$,Mg,In,1.0,3.0,4.58837626,-2.477198014999999,0.037806169166668006
mp-2696,MgAg,B2,Mg,Ag,1.0,1.0,3.30393762,-2.467122570000001,0.0
mp-1058798,LiBe,B2,Li,Be,1.0,1.0,2.811153,-2.458184435,0.365983430833332
mp-1094724,Mg3Sb,L1$_2$,Mg,Sb,3.0,1.0,4.522794,-2.448995885,0.07368902328125
mp-1094849,MgGa,B2,Mg,Ga,1.0,1.0,3.32945935,-2.440367894999999,0.022138305
mp-975045,Rb3Cr,L1$_2$,Rb,Cr,3.0,1.0,6.182838,-2.43696409,0.7116983318750001
mp-1608,ZrHg3,L1$_2$,Zr,Hg,1.0,3.0,4.41774089,-2.430832905000002,0.021713066249994
mp-1186037,Na3Fe,L1$_2$,Na,Fe,3.0,1.0,4.789879,-2.4228778875,0.7009179989655171
mp-1183319,Ba3Pm,L1$_2$,Ba,Pm,3.0,1.0,5.946563999999999,-2.4106838875,0.21618289812500002
mp-30373,RbAu,B2,Rb,Au,1.0,1.0,4.1045935,-2.401023930000001,0.0
mp-1185492,LuMg3,L1$_2$,Lu,Mg,1.0,3.0,4.58819737,-2.3561466775,0.012427005000001
mp-1059160,BrN,B2,Br,N,1.0,1.0,3.047445,-2.2998297,2.687782439999999
mp-1039073,Mg3Bi,L1$_2$,Mg,Bi,3.0,1.0,4.58295308,-2.2760841025,0.030943198124997004
mp-1065428,Rb3Re,L1$_2$,Rb,Re,3.0,1.0,6.060894,-2.27103696,1.576392146249999
mp-22915,AgI,B2,Ag,I,1.0,1.0,3.855,-2.258497785,0.39273725999999903
mp-1538115,MgIn,B2,Mg,In,1.0,1.0,3.5744101600000002,-2.236859349999999,0.033975274999999
mp-978271,Mg3Al,L1$_2$,Mg,Al,3.0,1.0,4.34780604,-2.1373769575,0.027507425520833004
mp-1059242,ClO,B2,Cl,O,1.0,1.0,3.18521679,-2.109631665,1.5532726509375
mp-1066774,Rb3Os,L1$_2$,Rb,Os,3.0,1.0,5.695714,-2.0961745,1.446067911875
mp-11498,MgTl,B2,Mg,Tl,1.0,1.0,3.63780262,-2.017959740000002,0.0
mp-1067281,Rb3Pt,L1$_2$,Rb,Pt,3.0,1.0,5.49879,-2.01412157,0.23906231437500003
mp-1183314,Ba3Ca,L1$_2$,Ba,Ca,3.0,1.0,6.25493123,-1.900276819999998,0.040354355000001
mp-1183501,Ca3Cd,L1$_2$,Ca,Cd,3.0,1.0,5.1585844,-1.85830677,0.056827950312499
mp-1039147,CaZn,B2,Ca,Zn,1.0,1.0,3.64868372,-1.8540064725,0.02615939
mp-1186880,Rb3Zr,L1$_2$,Rb,Zr,3.0,1.0,6.226079,-1.8353915025,1.036934209374999
mp-1038879,Ca3Zn,L1$_2$,Ca,Zn,3.0,1.0,5.079506,-1.8235146750000002,0.12952229125
mp-1073,CaCd,B2,Ca,Cd,1.0,1.0,3.80926031,-1.818346545,0.0
mp-1185786,Mg3Tl,L1$_2$,Mg,Tl,3.0,1.0,4.47311272,-1.811718324999999,0.017983151250000003
mp-1187912,Zn3Se,L1$_2$,Zn,Se,3.0,1.0,4.146787,-1.805911062499999,0.48865503000000005
mp-1186881,Rb3Ti,L1$_2$,Rb,Ti,3.0,1.0,6.229364,-1.7938680575000001,0.9154055010416661
mp-902,BaZn,B2,Ba,Zn,1.0,1.0,4.07851334,-1.7567380549999991,0.0035235766666670003
mp-527,BaCd,B2,Ba,Cd,1.0,1.0,4.2519734,-1.7487043899999999,0.0
mp-1183304,Ba3Na,L1$_2$,Ba,Na,3.0,1.0,6.23258744,-1.72536866,0.054992631041665005
mp-975530,RbAl,B2,Rb,Al,1.0,1.0,4.315756,-1.7045185150000002,0.658536436249999
mp-2197,BaHg,B2,Ba,Hg,1.0,1.0,4.17876004,-1.6443587449999981,0.0
mp-30496,SrCd,B2,Sr,Cd,1.0,1.0,4.03562997,-1.630530945,0.0
mp-1186912,Rb3Th,L1$_2$,Rb,Th,3.0,1.0,6.265999,-1.547497734999999,1.041367381875
mp-1094791,Mg3Zn,L1$_2$,Mg,Zn,3.0,1.0,4.27551733,-1.5346974125,0.056217993650000006
mp-542,SrHg,B2,Sr,Hg,1.0,1.0,3.96299693,-1.526844400000001,0.0
mp-975383,RbCa3,L1$_2$,Rb,Ca,1.0,3.0,5.83155,-1.5245420425,0.224791385625
mp-1094779,MgZn,B2,Mg,Zn,1.0,1.0,3.262917,-1.508155975,0.043204822299999
mp-1183939,CsBa3,L1$_2$,Cs,Ba,1.0,3.0,6.604370999999999,-1.5066099175,0.15961568008620602
mp-978273,Mg3Cd,L1$_2$,Mg,Cd,3.0,1.0,4.40608282,-1.496131523749999,0.017591733749999002
mp-1187119,Sr3Hg,L1$_2$,Sr,Hg,3.0,1.0,5.513,-1.45843445,0.164795232499999
mp-982665,K3In,L1$_2$,K,In,3.0,1.0,5.77055794,-1.454180647499999,0.141514110880682
mp-1186965,Rb3Ce,L1$_2$,Rb,Ce,3.0,1.0,7.475373,-1.4157573275,0.8038806943750001
mp-1184834,K3Ga,L1$_2$,K,Ga,3.0,1.0,5.723655,-1.415244905,0.24784506766666703
mp-978282,Mg3Hg,L1$_2$,Mg,Hg,3.0,1.0,4.35484442,-1.4148065975000002,0.017491376249999
mp-974627,K3Tl,L1$_2$,K,Tl,3.0,1.0,5.90642,-1.4098563175,0.08472879322321401
mp-975199,RbSr3,L1$_2$,Rb,Sr,1.0,3.0,6.247385,-1.3757527600000001,0.138701825625
mp-1038814,MgCd,B2,Mg,Cd,1.0,1.0,3.4730962,-1.359103358333332,0.030768572500001003
mp-974948,Rb3In,L1$_2$,Rb,In,3.0,1.0,6.189033,-1.3161205825,0.16634191892045402
mp-975051,Rb3Ag,L1$_2$,Rb,Ag,3.0,1.0,6.136148,-1.3072734125,0.138861561458333
mp-978034,Rb3Sm,L1$_2$,Rb,Sm,3.0,1.0,6.4310410000000005,-1.30461439,0.610432698124999
mp-975057,Rb3Dy,L1$_2$,Rb,Dy,3.0,1.0,6.394361,-1.2532782975,0.636716138958334
mp-1186839,Rb3Er,L1$_2$,Rb,Er,3.0,1.0,6.432978,-1.237556695,0.639773561875
mp-1186850,Rb3Lu,L1$_2$,Rb,Lu,3.0,1.0,6.425565,-1.2344104825,0.631411935208333
mp-1186877,Rb3Tm,L1$_2$,Rb,Tm,3.0,1.0,6.414985,-1.2215521225,0.634473801874998
mp-1184864,K3Ba,L1$_2$,K,Ba,3.0,1.0,6.5628969999999995,-1.19760459,0.1306664370625
mp-1408,MgHg,B2,Mg,Hg,1.0,1.0,3.44706066,-1.167299539999998,0.0
mp-974938,Rb3Li,L1$_2$,Rb,Li,3.0,1.0,6.545835,-1.0674822775,0.14514899354166602
mp-974866,Rb3Na,L1$_2$,Rb,Na,3.0,1.0,6.76059785,-1.022431387499999,0.048399361530173005
mp-1185080,KRb3,L1$_2$,K,Rb,1.0,3.0,7.14148508,-0.9955300450000001,0.022712940062499003
mp-1183945,CsRb3,L1$_2$,Cs,Rb,1.0,3.0,7.39196596,-0.9351089375000001,0.027286009461205
mp-975019,Rb3Cd,L1$_2$,Rb,Cd,3.0,1.0,6.312502,-0.9118607200000001,0.06653064298076901
mp-974951,Rb3Hg,L1$_2$,Rb,Hg,3.0,1.0,6.330224,-0.8559600725000001,0.06380580652343701
mp-1185553,Cs3Hg,L1$_2$,Cs,Hg,3.0,1.0,6.783537,-0.7512057125,0.11063055454741201
