composition_id,entry_id,element,atomic_fraction,site_label
comp_oqmd_22474_C,oqmd_22474,C,0.5,B
comp_oqmd_22474_Ge,oqmd_22474,Ge,0.5,A
comp_oqmd_22476_C,oqmd_22476,C,0.5,B
comp_oqmd_22476_Sn,oqmd_22476,Sn,0.5,A
comp_oqmd_22530_Ag,oqmd_22530,Ag,0.5,A
comp_oqmd_22530_Mg,oqmd_22530,Mg,0.5,A
comp_oqmd_22533_Co,oqmd_22533,Co,0.5,A
comp_oqmd_22533_N,oqmd_22533,N,0.5,B
comp_oqmd_23395_In,oqmd_23395,In,0.25,B
comp_oqmd_23395_Pd,oqmd_23395,Pd,0.75,A
comp_oqmd_23862_H,oqmd_23862,H,0.5,A
comp_oqmd_23862_Na,oqmd_23862,Na,0.5,A
comp_oqmd_2577_Mg,oqmd_2577,Mg,0.5,A
comp_oqmd_2577_O,oqmd_2577,O,0.5,B
comp_oqmd_2578_Mn,oqmd_2578,Mn,0.5,A
comp_oqmd_2578_O,oqmd_2578,O,0.5,B
comp_oqmd_2579_Co,oqmd_2579,Co,0.5,A
comp_oqmd_2579_O,oqmd_2579,O,0.5,B
comp_oqmd_2580_Ni,oqmd_2580,Ni,0.5,A
comp_oqmd_2580_O,oqmd_2580,O,0.5,B
comp_oqmd_27476_Ga,oqmd_27476,Ga,0.25,B
comp_oqmd_27476_La,oqmd_27476,La,0.75,A
comp_oqmd_27631_Ag,oqmd_27631,Ag,0.75,A
comp_oqmd_27631_Pt,oqmd_27631,Pt,0.25,B
comp_oqmd_27979_Al,oqmd_27979,Al,0.75,A
comp_oqmd_27979_Zr,oqmd_27979,Zr,0.25,B
comp_oqmd_28016_As,oqmd_28016,As,0.5,B
comp_oqmd_28016_Cu,oqmd_28016,Cu,0.5,A
comp_oqmd_28037_As,oqmd_28037,As,0.5,B
comp_oqmd_28037_Gd,oqmd_28037,Gd,0.5,A
comp_oqmd_28054_As,oqmd_28054,As,0.5,B
comp_oqmd_28054_In,oqmd_28054,In,0.5,A
comp_oqmd_28120_As,oqmd_28120,As,0.5,A
comp_oqmd_28120_Th,oqmd_28120,Th,0.5,A
comp_oqmd_28662_Ba,oqmd_28662,Ba,0.5,A
comp_oqmd_28662_Te,oqmd_28662,Te,0.5,A
comp_oqmd_28716_Bi,oqmd_28716,Bi,0.5,B
comp_oqmd_28716_Cu,oqmd_28716,Cu,0.5,A
comp_oqmd_28742_Bi,oqmd_28742,Bi,0.5,B
comp_oqmd_28742_Mn,oqmd_28742,Mn,0.5,A
comp_oqmd_28939_C,oqmd_28939,C,0.5,B
comp_oqmd_28939_Tl,oqmd_28939,Tl,0.5,A
comp_oqmd_29003_Cd,oqmd_29003,Cd,0.5,A
comp_oqmd_29003_La,oqmd_29003,La,0.5,A
comp_oqmd_29007_Cd,oqmd_29007,Cd,0.5,A
comp_oqmd_29007_Lu,oqmd_29007,Lu,0.5,A
comp_oqmd_29013_Cd,oqmd_29013,Cd,0.5,A
comp_oqmd_29013_Nd,oqmd_29013,Nd,0.5,A
comp_oqmd_29020_Cd,oqmd_29020,Cd,0.5,A
comp_oqmd_29020_Pr,oqmd_29020,Pr,0.5,A
comp_oqmd_29026_Cd,oqmd_29026,Cd,0.5,A
comp_oqmd_29026_S,oqmd_29026,S,0.5,B
comp_oqmd_29029_Cd,oqmd_29029,Cd,0.5,A
comp_oqmd_29029_Sc,oqmd_29029,Sc,0.5,A
comp_oqmd_29034_Cd,oqmd_29034,Cd,0.5,A
comp_oqmd_29034_Sm,oqmd_29034,Sm,0.5,A
comp_oqmd_29039_Cd,oqmd_29039,Cd,0.5,A
comp_oqmd_29039_Tm,oqmd_29039,Tm,0.5,A
comp_oqmd_29043_Cd,oqmd_29043,Cd,0.5,A
comp_oqmd_29043_Y,oqmd_29043,Y,0.5,A
comp_oqmd_29044_Cd,oqmd_29044,Cd,0.5,A
comp_oqmd_29044_Yb,oqmd_29044,Yb,0.5,A
comp_oqmd_29100_Ce,oqmd_29100,Ce,0.5,A
comp_oqmd_29100_Hg,oqmd_29100,Hg,0.5,A
comp_oqmd_29103_Ce,oqmd_29103,Ce,0.25,B
comp_oqmd_29103_In,oqmd_29103,In,0.75,A
comp_oqmd_29152_Ce,oqmd_29152,Ce,0.25,B
comp_oqmd_29152_Pb,oqmd_29152,Pb,0.75,A
comp_oqmd_29167_Ce,oqmd_29167,Ce,0.25,B
comp_oqmd_29167_Rh,oqmd_29167,Rh,0.75,A
comp_oqmd_29193_Ce,oqmd_29193,Ce,0.75,A
comp_oqmd_29193_Sn,oqmd_29193,Sn,0.25,B
comp_oqmd_29195_Ce,oqmd_29195,Ce,0.25,B
comp_oqmd_29195_Sn,oqmd_29195,Sn,0.75,A
comp_oqmd_29197_Ce,oqmd_29197,Ce,0.5,A
comp_oqmd_29197_Te,oqmd_29197,Te,0.5,B
comp_oqmd_29199_Ce,oqmd_29199,Ce,0.25,B
comp_oqmd_29199_Tl,oqmd_29199,Tl,0.75,A
comp_oqmd_29201_Ce,oqmd_29201,Ce,0.75,A
comp_oqmd_29201_Tl,oqmd_29201,Tl,0.25,B
comp_oqmd_29359_Co,oqmd_29359,Co,0.5,A
comp_oqmd_29359_Hf,oqmd_29359,Hf,0.5,A
comp_oqmd_29468_Co,oqmd_29468,Co,0.5,A
comp_oqmd_29468_Sc,oqmd_29468,Sc,0.5,A
comp_oqmd_29521_Co,oqmd_29521,Co,0.75,A
comp_oqmd_29521_Ti,oqmd_29521,Ti,0.25,B
comp_oqmd_29537_Co,oqmd_29537,Co,0.5,A
comp_oqmd_29537_Zr,oqmd_29537,Zr,0.5,A
comp_oqmd_29551_Cr,oqmd_29551,Cr,0.5,A
comp_oqmd_29551_H,oqmd_29551,H,0.5,B
comp_oqmd_29555_Cr,oqmd_29555,Cr,0.25,B
comp_oqmd_29555_Ir,oqmd_29555,Ir,0.75,A
comp_oqmd_29575_Cr,oqmd_29575,Cr,0.25,B
comp_oqmd_29575_Pt,oqmd_29575,Pt,0.75,A
comp_oqmd_29642_Cu,oqmd_29642,Cu,0.5,A
comp_oqmd_29642_Gd,oqmd_29642,Gd,0.5,A
comp_oqmd_29686_Cu,oqmd_29686,Cu,0.5,A
comp_oqmd_29686_Ho,oqmd_29686,Ho,0.5,A
comp_oqmd_29766_Cu,oqmd_29766,Cu,0.75,A
comp_oqmd_29766_Pt,oqmd_29766,Pt,0.25,B
comp_oqmd_29784_Cu,oqmd_29784,Cu,0.5,A
comp_oqmd_29784_Sc,oqmd_29784,Sc,0.5,A
comp_oqmd_29804_Cu,oqmd_29804,Cu,0.5,A
comp_oqmd_29804_Sn,oqmd_29804,Sn,0.5,B
comp_oqmd_29816_Cu,oqmd_29816,Cu,0.5,A
comp_oqmd_29816_Tb,oqmd_29816,Tb,0.5,A
comp_oqmd_29826_Cu,oqmd_29826,Cu,0.5,A
comp_oqmd_29826_Tm,oqmd_29826,Tm,0.5,A
comp_oqmd_29834_Cu,oqmd_29834,Cu,0.5,A
comp_oqmd_29834_Zr,oqmd_29834,Zr,0.5,A
comp_oqmd_29867_Dy,oqmd_29867,Dy,0.5,A
comp_oqmd_29867_Hg,oqmd_29867,Hg,0.5,A
comp_oqmd_29868_Dy,oqmd_29868,Dy,0.5,A
comp_oqmd_29868_In,oqmd_29868,In,0.5,A
comp_oqmd_29905_Dy,oqmd_29905,Dy,0.25,B
comp_oqmd_29905_Pb,oqmd_29905,Pb,0.75,A
comp_oqmd_29914_Dy,oqmd_29914,Dy,0.25,B
comp_oqmd_29914_Pt,oqmd_29914,Pt,0.75,A
comp_oqmd_29922_Dy,oqmd_29922,Dy,0.5,A
comp_oqmd_29922_Rh,oqmd_29922,Rh,0.5,A
comp_oqmd_29948_Dy,oqmd_29948,Dy,0.25,B
comp_oqmd_29948_Tl,oqmd_29948,Tl,0.75,A
comp_oqmd_29957_Dy,oqmd_29957,Dy,0.5,A
comp_oqmd_29957_Zn,oqmd_29957,Zn,0.5,A
comp_oqmd_29969_Er,oqmd_29969,Er,0.25,B
comp_oqmd_29969_Ga,oqmd_29969,Ga,0.75,A
comp_oqmd_29989_Er,oqmd_29989,Er,0.5,A
comp_oqmd_29989_Hg,oqmd_29989,Hg,0.5,A
comp_oqmd_30000_Er,oqmd_30000,Er,0.5,A
comp_oqmd_30000_Ir,oqmd_30000,Ir,0.5,A
comp_oqmd_30004_Er,oqmd_30004,Er,0.5,A
comp_oqmd_30004_Mg,oqmd_30004,Mg,0.5,A
comp_oqmd_30025_Er,oqmd_30025,Er,0.5,A
comp_oqmd_30025_Pd,oqmd_30025,Pd,0.5,A
comp_oqmd_30031_Er,oqmd_30031,Er,0.25,B
comp_oqmd_30031_Pt,oqmd_30031,Pt,0.75,A
comp_oqmd_30040_Er,oqmd_30040,Er,0.5,A
comp_oqmd_30040_Rh,oqmd_30040,Rh,0.5,A
comp_oqmd_30058_Er,oqmd_30058,Er,0.5,A
comp_oqmd_30058_Te,oqmd_30058,Te,0.5,B
comp_oqmd_30060_Er,oqmd_30060,Er,0.5,A
comp_oqmd_30060_Te,oqmd_30060,Te,0.5,B
comp_oqmd_30061_Er,oqmd_30061,Er,0.5,A
comp_oqmd_30061_Tl,oqmd_30061,Tl,0.5,A
comp_oqmd_30065_Er,oqmd_30065,Er,0.25,B
comp_oqmd_30065_Tl,oqmd_30065,Tl,0.75,A
comp_oqmd_30067_Er,oqmd_30067,Er,0.5,A
comp_oqmd_30067_Zn,oqmd_30067,Zn,0.5,A
comp_oqmd_30123_Eu,oqmd_30123,Eu,0.25,B
comp_oqmd_30123_Pb,oqmd_30123,Pb,0.75,A
comp_oqmd_30129_Eu,oqmd_30129,Eu,0.25,B
comp_oqmd_30129_Pd,oqmd_30129,Pd,0.75,A
comp_oqmd_30151_Eu,oqmd_30151,Eu,0.5,A
comp_oqmd_30151_Te,oqmd_30151,Te,0.5,A
comp_oqmd_30152_Eu,oqmd_30152,Eu,0.5,A
comp_oqmd_30152_Tl,oqmd_30152,Tl,0.5,A
comp_oqmd_30156_Eu,oqmd_30156,Eu,0.5,A
comp_oqmd_30156_Zn,oqmd_30156,Zn,0.5,A
comp_oqmd_30161_Fe,oqmd_30161,Fe,0.75,A
comp_oqmd_30161_Ga,oqmd_30161,Ga,0.25,B
comp_oqmd_30235_Fe,oqmd_30235,Fe,0.25,B
comp_oqmd_30235_Pd,oqmd_30235,Pd,0.75,A
comp_oqmd_30238_Fe,oqmd_30238,Fe,0.75,A
comp_oqmd_30238_Pt,oqmd_30238,Pt,0.25,B
comp_oqmd_30264_Fe,oqmd_30264,Fe,0.5,A
comp_oqmd_30264_V,oqmd_30264,V,0.5,A
comp_oqmd_30308_Ga,oqmd_30308,Ga,0.25,B
comp_oqmd_30308_Ni,oqmd_30308,Ni,0.75,A
comp_oqmd_30309_Ga,oqmd_30309,Ga,0.5,A
comp_oqmd_30309_Ni,oqmd_30309,Ni,0.5,A
comp_oqmd_30332_Ga,oqmd_30332,Ga,0.25,B
comp_oqmd_30332_Pu,oqmd_30332,Pu,0.75,A
comp_oqmd_30346_Ga,oqmd_30346,Ga,0.75,A
comp_oqmd_30346_Sc,oqmd_30346,Sc,0.25,B
comp_oqmd_30363_Ga,oqmd_30363,Ga,0.75,A
comp_oqmd_30363_U,oqmd_30363,U,0.25,B
comp_oqmd_30376_Gd,oqmd_30376,Gd,0.5,A
comp_oqmd_30376_In,oqmd_30376,In,0.5,A
comp_oqmd_30377_Gd,oqmd_30377,Gd,0.25,B
comp_oqmd_30377_In,oqmd_30377,In,0.75,A
comp_oqmd_30380_Gd,oqmd_30380,Gd,0.25,B
comp_oqmd_30380_Ir,oqmd_30380,Ir,0.75,A
comp_oqmd_30398_Gd,oqmd_30398,Gd,0.25,B
comp_oqmd_30398_Pb,oqmd_30398,Pb,0.75,A
comp_oqmd_30405_Gd,oqmd_30405,Gd,0.5,A
comp_oqmd_30405_Rh,oqmd_30405,Rh,0.5,A
comp_oqmd_30411_Gd,oqmd_30411,Gd,0.5,A
comp_oqmd_30411_S,oqmd_30411,S,0.5,B
comp_oqmd_30413_Gd,oqmd_30413,Gd,0.5,A
comp_oqmd_30413_Sb,oqmd_30413,Sb,0.5,B
comp_oqmd_30414_Gd,oqmd_30414,Gd,0.5,A
comp_oqmd_30414_Sb,oqmd_30414,Sb,0.5,B
comp_oqmd_30415_Gd,oqmd_30415,Gd,0.5,A
comp_oqmd_30415_Sb,oqmd_30415,Sb,0.5,B
comp_oqmd_30421_Gd,oqmd_30421,Gd,0.25,B
comp_oqmd_30421_Sn,oqmd_30421,Sn,0.75,A
comp_oqmd_30423_Gd,oqmd_30423,Gd,0.5,A
comp_oqmd_30423_Te,oqmd_30423,Te,0.5,B
comp_oqmd_30424_Gd,oqmd_30424,Gd,0.25,B
comp_oqmd_30424_Tl,oqmd_30424,Tl,0.75,A
comp_oqmd_30426_Gd,oqmd_30426,Gd,0.5,A
comp_oqmd_30426_Tl,oqmd_30426,Tl,0.5,A
comp_oqmd_30434_Gd,oqmd_30434,Gd,0.5,A
comp_oqmd_30434_Zn,oqmd_30434,Zn,0.5,A
comp_oqmd_30508_H,oqmd_30508,H,0.5,A
comp_oqmd_30508_Pd,oqmd_30508,Pd,0.5,B
comp_oqmd_30778_N,oqmd_30778,N,0.5,B
comp_oqmd_30778_W,oqmd_30778,W,0.5,A
comp_oqmd_30819_Nd,oqmd_30819,Nd,0.5,A
comp_oqmd_30819_Te,oqmd_30819,Te,0.5,B
comp_oqmd_30964_Pr,oqmd_30964,Pr,0.75,A
comp_oqmd_30964_Sn,oqmd_30964,Sn,0.25,B
comp_oqmd_30987_Pt,oqmd_30987,Pt,0.75,A
comp_oqmd_30987_Ti,oqmd_30987,Ti,0.25,B
comp_oqmd_30998_Pu,oqmd_30998,Pu,0.5,A
comp_oqmd_30998_S,oqmd_30998,S,0.5,B
comp_oqmd_31001_Pu,oqmd_31001,Pu,0.5,A
comp_oqmd_31001_Te,oqmd_31001,Te,0.5,A
comp_oqmd_31032_Ru,oqmd_31032,Ru,0.5,A
comp_oqmd_31032_Ta,oqmd_31032,Ta,0.5,A
comp_oqmd_31062_Se,oqmd_31062,Se,0.5,B
comp_oqmd_31062_Ti,oqmd_31062,Ti,0.5,A
comp_oqmd_31121_Y,oqmd_31121,Y,0.5,A
comp_oqmd_31121_Zn,oqmd_31121,Zn,0.5,A
comp_oqmd_31126_Zn,oqmd_31126,Zn,0.5,A
comp_oqmd_31126_Zr,oqmd_31126,Zr,0.5,A
comp_oqmd_31226_Er,oqmd_31226,Er,0.25,B
comp_oqmd_31226_In,oqmd_31226,In,0.75,A
comp_oqmd_31227_Dy,oqmd_31227,Dy,0.25,B
comp_oqmd_31227_In,oqmd_31227,In,0.75,A
comp_oqmd_31231_Ga,oqmd_31231,Ga,0.5,A
comp_oqmd_31231_Rh,oqmd_31231,Rh,0.5,A
comp_oqmd_31240_Co,oqmd_31240,Co,0.5,A
comp_oqmd_31240_Ga,oqmd_31240,Ga,0.5,A
comp_oqmd_31332_Cd,oqmd_31332,Cd,0.5,A
comp_oqmd_31332_Te,oqmd_31332,Te,0.5,B
comp_oqmd_3649_Pt,oqmd_3649,Pt,0.5,B
comp_oqmd_3649_Sb,oqmd_3649,Sb,0.5,A
comp_oqmd_3678_Mn,oqmd_3678,Mn,0.5,A
comp_oqmd_3678_S,oqmd_3678,S,0.5,B
comp_oqmd_3679_Ag,oqmd_3679,Ag,0.5,A
comp_oqmd_3679_F,oqmd_3679,F,0.5,B
comp_oqmd_3682_Br,oqmd_3682,Br,0.5,B
comp_oqmd_3682_Na,oqmd_3682,Na,0.5,A
comp_oqmd_3683_Cl,oqmd_3683,Cl,0.5,B
comp_oqmd_3683_K,oqmd_3683,K,0.5,A
comp_oqmd_3684_Br,oqmd_3684,Br,0.5,B
comp_oqmd_3684_K,oqmd_3684,K,0.5,A
comp_oqmd_3685_Cl,oqmd_3685,Cl,0.5,B
comp_oqmd_3685_Rb,oqmd_3685,Rb,0.5,A
comp_oqmd_3686_Br,oqmd_3686,Br,0.5,B
comp_oqmd_3686_Rb,oqmd_3686,Rb,0.5,A
comp_oqmd_3735_Cl,oqmd_3735,Cl,0.5,B
comp_oqmd_3735_Na,oqmd_3735,Na,0.5,A
comp_oqmd_4108_I,oqmd_4108,I,0.5,B
comp_oqmd_4108_K,oqmd_4108,K,0.5,A
comp_oqmd_4109_I,oqmd_4109,I,0.5,B
comp_oqmd_4109_Rb,oqmd_4109,Rb,0.5,A
comp_oqmd_4110_Cl,oqmd_4110,Cl,0.5,A
comp_oqmd_4110_Cs,oqmd_4110,Cs,0.5,A
comp_oqmd_4111_Br,oqmd_4111,Br,0.5,A
comp_oqmd_4111_Cs,oqmd_4111,Cs,0.5,A
comp_oqmd_4138_S,oqmd_4138,S,0.5,B
comp_oqmd_4138_Sc,oqmd_4138,Sc,0.5,A
comp_oqmd_4149_C,oqmd_4149,C,0.5,B
comp_oqmd_4149_Hf,oqmd_4149,Hf,0.5,A
comp_oqmd_4150_C,oqmd_4150,C,0.5,B
comp_oqmd_4150_V,oqmd_4150,V,0.5,A
comp_oqmd_4151_C,oqmd_4151,C,0.5,B
comp_oqmd_4151_Zr,oqmd_4151,Zr,0.5,A
comp_oqmd_4163_N,oqmd_4163,N,0.5,B
comp_oqmd_4163_V,oqmd_4163,V,0.5,A
comp_oqmd_4466_Sb,oqmd_4466,Sb,0.5,B
comp_oqmd_4466_V,oqmd_4466,V,0.5,A
comp_oqmd_4567_C,oqmd_4567,C,0.5,B
comp_oqmd_4567_U,oqmd_4567,U,0.5,A
comp_oqmd_4568_N,oqmd_4568,N,0.5,B
comp_oqmd_4568_U,oqmd_4568,U,0.5,A
comp_oqmd_4570_O,oqmd_4570,O,0.5,B
comp_oqmd_4570_U,oqmd_4570,U,0.5,A
comp_oqmd_4578_Mn,oqmd_4578,Mn,0.5,A
comp_oqmd_4578_Se,oqmd_4578,Se,0.5,B
comp_oqmd_4612_B,oqmd_4612,B,0.5,A
comp_oqmd_4612_Pt,oqmd_4612,Pt,0.5,B
comp_oqmd_4671_O,oqmd_4671,O,0.5,B
comp_oqmd_4671_Pa,oqmd_4671,Pa,0.5,A
comp_oqmd_4707_Cd,oqmd_4707,Cd,0.5,A
comp_oqmd_4707_O,oqmd_4707,O,0.5,B
comp_oqmd_4949_As,oqmd_4949,As,0.5,B
comp_oqmd_4949_Nd,oqmd_4949,Nd,0.5,A
comp_oqmd_5065_Rh,oqmd_5065,Rh,0.5,B
comp_oqmd_5065_Te,oqmd_5065,Te,0.5,A
comp_oqmd_5081_Se,oqmd_5081,Se,0.5,B
comp_oqmd_5081_Th,oqmd_5081,Th,0.5,A
comp_oqmd_50960_S,oqmd_50960,S,0.5,A
comp_oqmd_50960_Sr,oqmd_50960,Sr,0.5,A
comp_oqmd_51007_S,oqmd_51007,S,0.5,B
comp_oqmd_51007_V,oqmd_51007,V,0.5,A
comp_oqmd_51072_Sb,oqmd_51072,Sb,0.5,A
comp_oqmd_51072_U,oqmd_51072,U,0.5,A
comp_oqmd_51174_Te,oqmd_51174,Te,0.5,B
comp_oqmd_51174_Ti,oqmd_51174,Ti,0.5,A
comp_oqmd_51180_Te,oqmd_51180,Te,0.5,B
comp_oqmd_51180_Zr,oqmd_51180,Zr,0.5,A
comp_oqmd_5151_Cl,oqmd_5151,Cl,0.5,A
comp_oqmd_5151_Rb,oqmd_5151,Rb,0.5,A
comp_oqmd_5166_Cl,oqmd_5166,Cl,0.5,B
comp_oqmd_5166_Li,oqmd_5166,Li,0.5,A
comp_oqmd_5176_N,oqmd_5176,N,0.5,B
comp_oqmd_5176_Sc,oqmd_5176,Sc,0.5,A
comp_oqmd_5177_N,oqmd_5177,N,0.5,B
comp_oqmd_5177_Zr,oqmd_5177,Zr,0.5,A
comp_oqmd_51779_Eu,oqmd_51779,Eu,0.5,A
comp_oqmd_51779_Te,oqmd_51779,Te,0.5,A
comp_oqmd_5178_C,oqmd_5178,C,0.5,B
comp_oqmd_5178_Nb,oqmd_5178,Nb,0.5,A
comp_oqmd_5179_C,oqmd_5179,C,0.5,B
comp_oqmd_5179_Ta,oqmd_5179,Ta,0.5,A
comp_oqmd_5180_Be,oqmd_5180,Be,0.5,A
comp_oqmd_5180_O,oqmd_5180,O,0.5,B
comp_oqmd_5181_Ca,oqmd_5181,Ca,0.5,A
comp_oqmd_5181_O,oqmd_5181,O,0.5,B
comp_oqmd_5182_O,oqmd_5182,O,0.5,B
comp_oqmd_5182_Sr,oqmd_5182,Sr,0.5,A
comp_oqmd_5183_Ba,oqmd_5183,Ba,0.5,A
comp_oqmd_5183_O,oqmd_5183,O,0.5,B
comp_oqmd_51839_Fe,oqmd_51839,Fe,0.5,A
comp_oqmd_51839_Se,oqmd_51839,Se,0.5,B
comp_oqmd_51840_Fe,oqmd_51840,Fe,0.5,A
comp_oqmd_51840_Se,oqmd_51840,Se,0.5,B
comp_oqmd_52046_Br,oqmd_52046,Br,0.5,A
comp_oqmd_52046_Cs,oqmd_52046,Cs,0.5,A
comp_oqmd_52059_Cl,oqmd_52059,Cl,0.5,A
comp_oqmd_52059_Cs,oqmd_52059,Cs,0.5,A
comp_oqmd_52061_Cs,oqmd_52061,Cs,0.5,A
comp_oqmd_52061_I,oqmd_52061,I,0.5,A
comp_oqmd_5216_Si,oqmd_5216,Si,0.25,B
comp_oqmd_5216_U,oqmd_5216,U,0.75,A
comp_oqmd_5236_La,oqmd_5236,La,0.5,A
comp_oqmd_5236_Se,oqmd_5236,Se,0.5,B
comp_oqmd_5237_Ce,oqmd_5237,Ce,0.5,A
comp_oqmd_5237_Se,oqmd_5237,Se,0.5,B
comp_oqmd_5238_Pr,oqmd_5238,Pr,0.5,A
comp_oqmd_5238_Se,oqmd_5238,Se,0.5,B
comp_oqmd_5239_Nd,oqmd_5239,Nd,0.5,A
comp_oqmd_5239_Se,oqmd_5239,Se,0.5,B
comp_oqmd_52394_Pu,oqmd_52394,Pu,0.5,A
comp_oqmd_52394_Te,oqmd_52394,Te,0.5,A
comp_oqmd_5240_Se,oqmd_5240,Se,0.5,B
comp_oqmd_5240_Sm,oqmd_5240,Sm,0.5,A
comp_oqmd_5241_Eu,oqmd_5241,Eu,0.5,A
comp_oqmd_5241_Se,oqmd_5241,Se,0.5,B
comp_oqmd_5242_Gd,oqmd_5242,Gd,0.5,A
comp_oqmd_5242_Se,oqmd_5242,Se,0.5,B
comp_oqmd_52896_Cu,oqmd_52896,Cu,0.75,A
comp_oqmd_52896_N,oqmd_52896,N,0.25,B
comp_oqmd_53881_Cs,oqmd_53881,Cs,0.5,A
comp_oqmd_53881_I,oqmd_53881,I,0.5,A
comp_oqmd_5404_Fe,oqmd_5404,Fe,0.5,A
comp_oqmd_5404_O,oqmd_5404,O,0.5,B
comp_oqmd_5426_Br,oqmd_5426,Br,0.5,B
comp_oqmd_5426_Li,oqmd_5426,Li,0.5,A
comp_oqmd_5427_I,oqmd_5427,I,0.5,B
comp_oqmd_5427_Li,oqmd_5427,Li,0.5,A
comp_oqmd_54404_Fe,oqmd_54404,Fe,0.5,A
comp_oqmd_54404_Se,oqmd_54404,Se,0.5,B
comp_oqmd_54708_Al,oqmd_54708,Al,0.5,A
comp_oqmd_54708_Fe,oqmd_54708,Fe,0.5,A
comp_oqmd_54942_Al,oqmd_54942,Al,0.5,A
comp_oqmd_54942_Ru,oqmd_54942,Ru,0.5,A
comp_oqmd_54987_Ag,oqmd_54987,Ag,0.5,A
comp_oqmd_54987_Er,oqmd_54987,Er,0.5,A
comp_oqmd_55003_Ag,oqmd_55003,Ag,0.5,A
comp_oqmd_55003_Ho,oqmd_55003,Ho,0.5,A
comp_oqmd_55028_Ag,oqmd_55028,Ag,0.5,A
comp_oqmd_55028_Mg,oqmd_55028,Mg,0.5,A
comp_oqmd_55055_Ag,oqmd_55055,Ag,0.5,A
comp_oqmd_55055_Zn,oqmd_55055,Zn,0.5,A
comp_oqmd_55142_Au,oqmd_55142,Au,0.5,A
comp_oqmd_55142_Zn,oqmd_55142,Zn,0.5,A
comp_oqmd_55205_Bi,oqmd_55205,Bi,0.5,B
comp_oqmd_55205_Mn,oqmd_55205,Mn,0.5,A
comp_oqmd_55227_Bi,oqmd_55227,Bi,0.5,A
comp_oqmd_55227_Rh,oqmd_55227,Rh,0.5,B
comp_oqmd_55278_Cd,oqmd_55278,Cd,0.5,A
comp_oqmd_55278_Gd,oqmd_55278,Gd,0.5,A
comp_oqmd_55518_In,oqmd_55518,In,0.5,A
comp_oqmd_55518_Ni,oqmd_55518,Ni,0.5,A
comp_oqmd_55542_In,oqmd_55542,In,0.5,A
comp_oqmd_55542_Pd,oqmd_55542,Pd,0.5,A
comp_oqmd_55558_In,oqmd_55558,In,0.5,A
comp_oqmd_55558_Rh,oqmd_55558,Rh,0.5,A
comp_oqmd_5578_O,oqmd_5578,O,0.5,B
comp_oqmd_5578_V,oqmd_5578,V,0.5,A
comp_oqmd_56154_Cl,oqmd_56154,Cl,0.5,A
comp_oqmd_56154_K,oqmd_56154,K,0.5,A
comp_oqmd_5624_S,oqmd_5624,S,0.5,B
comp_oqmd_5624_Sr,oqmd_5624,Sr,0.5,A
comp_oqmd_5625_Se,oqmd_5625,Se,0.5,B
comp_oqmd_5625_Sr,oqmd_5625,Sr,0.5,A
comp_oqmd_5626_Ca,oqmd_5626,Ca,0.5,A
comp_oqmd_5626_S,oqmd_5626,S,0.5,B
comp_oqmd_5627_Mg,oqmd_5627,Mg,0.5,A
comp_oqmd_5627_S,oqmd_5627,S,0.5,B
comp_oqmd_5632_Al,oqmd_5632,Al,0.5,A
comp_oqmd_5632_O,oqmd_5632,O,0.5,B
comp_oqmd_5677_Cl,oqmd_5677,Cl,0.5,A
comp_oqmd_5677_Tl,oqmd_5677,Tl,0.5,A
comp_oqmd_5686_F,oqmd_5686,F,0.5,B
comp_oqmd_5686_Na,oqmd_5686,Na,0.5,A
comp_oqmd_5695_Ba,oqmd_5695,Ba,0.5,A
comp_oqmd_5695_Te,oqmd_5695,Te,0.5,B
comp_oqmd_56986_Cl,oqmd_56986,Cl,0.5,A
comp_oqmd_56986_Rb,oqmd_56986,Rb,0.5,A
comp_oqmd_56987_Cl,oqmd_56987,Cl,0.5,A
comp_oqmd_56987_Tl,oqmd_56987,Tl,0.5,A
comp_oqmd_57018_I,oqmd_57018,I,0.5,A
comp_oqmd_57018_Rb,oqmd_57018,Rb,0.5,A
comp_oqmd_57019_Br,oqmd_57019,Br,0.5,A
comp_oqmd_57019_Rb,oqmd_57019,Rb,0.5,A
comp_oqmd_57020_Cl,oqmd_57020,Cl,0.5,A
comp_oqmd_57020_Rb,oqmd_57020,Rb,0.5,A
comp_oqmd_57021_F,oqmd_57021,F,0.5,A
comp_oqmd_57021_Rb,oqmd_57021,Rb,0.5,A
comp_oqmd_57108_I,oqmd_57108,I,0.5,A
comp_oqmd_57108_K,oqmd_57108,K,0.5,A
comp_oqmd_5715_Fe,oqmd_5715,Fe,0.5,A
comp_oqmd_5715_S,oqmd_5715,S,0.5,B
comp_oqmd_5716_As,oqmd_5716,As,0.5,B
comp_oqmd_5716_Ni,oqmd_5716,Ni,0.5,A
comp_oqmd_5717_Ni,oqmd_5717,Ni,0.5,A
comp_oqmd_5717_Sb,oqmd_5717,Sb,0.5,B
comp_oqmd_5718_Co,oqmd_5718,Co,0.5,A
comp_oqmd_5718_S,oqmd_5718,S,0.5,B
comp_oqmd_5719_Fe,oqmd_5719,Fe,0.5,A
comp_oqmd_5719_Se,oqmd_5719,Se,0.5,B
comp_oqmd_5720_Ni,oqmd_5720,Ni,0.5,A
comp_oqmd_5720_Se,oqmd_5720,Se,0.5,B
comp_oqmd_5722_Ni,oqmd_5722,Ni,0.5,A
