directory,composition,structure_type,element_A,element_B,a_DFT,a_calc,error,rel_error_pct
Sr1Al1,Sr1Al1,B2,Sr,Al,3.94522,3.913218608105183,-0.032001391894816766,-0.8111434063199712
Sr1As1,Sr1As1,B2,Sr,As,3.83736,3.945449470129428,0.10808947012942793,2.8167664782409765
Sr1B1,Sr1B1,B2,Sr,B,3.50299,3.5247323272417965,0.021742327241796477,0.6206791124666778
Sr1Ca1,Sr1Ca1,B2,Sr,Ca,4.55476,4.407578041587147,-0.14718195841285286,-3.231387788003163
Sr1Cd1,Sr1Cd1,B2,Sr,Cd,4.06942,4.103316353171162,0.03389635317116202,0.8329529311587897
Sr1Ce1,Sr1Ce1,B2,Sr,Ce,4.36251,4.344106468799564,-0.018403531200436696,-0.4218564817143501
Sr1Co1,Sr1Co1,B2,Sr,Co,3.65289,3.673180713372946,0.020290713372945746,0.5554701448153584
Sr1Cr1,Sr1Cr1,B2,Sr,Cr,4.04606,3.793224794630414,-0.2528352053695859,-6.248923776948091
Sr1Cu1,Sr1Cu1,B2,Sr,Cu,3.7922,3.7799780415370208,-0.012221958462979021,-0.3222920326717742
Sr1Fe1,Sr1Fe1,B2,Sr,Fe,3.78127,3.702751028495299,-0.078518971504701,-2.0765238003290163
Sr1Ga1,Sr1Ga1,B2,Sr,Ga,3.89913,3.9337901194800833,0.034660119480083296,0.8889193096942983
Sr1Ge1,Sr1Ge1,B2,Sr,Ge,3.87806,3.947636872726832,0.06957687272683177,1.7941154269617225
Sr1Hf1,Sr1Hf1,B2,Sr,Hf,3.98383,4.052154924674884,0.06832492467488382,1.7150562316886968
Sr1In1,Sr1In1,B2,Sr,In,4.07792,4.153145963760846,0.0752259637608459,1.8447140640533872
Sr1La1,Sr1La1,B2,Sr,La,4.46242,4.441278690904666,-0.021141309095333405,-0.4737633189017037
Sr1Mg1,Sr1Mg1,B2,Sr,Mg,4.17847,4.066685444155404,-0.11178455584459623,-2.6752508895503913
Sr1Mn1,Sr1Mn1,B2,Sr,Mn,3.92574,3.734533236371292,-0.1912067636287076,-4.87059162422136
Sr1Mo1,Sr1Mo1,B2,Sr,Mo,3.81705,3.8658845291624195,0.04883452916241948,1.2793788177367202
Sr1Na1,Sr1Na1,B2,Sr,Na,4.49019,4.269450898733677,-0.22073910126632335,-4.916030307544299
Sr1Nb1,Sr1Nb1,B2,Sr,Nb,3.89035,3.9391153142071387,0.04876531420713848,1.25349426676619
Sr1Ni1,Sr1Ni1,B2,Sr,Ni,3.62863,3.696248041786111,0.06761804178611142,1.8634592611016119
Sr1Pd1,Sr1Pd1,B2,Sr,Pd,3.72521,3.863988171428131,0.13877817142813065,3.7253784733781625
Sr1Ru1,Sr1Ru1,B2,Sr,Ru,3.60423,3.772284405062537,0.168054405062537,4.662699246788829
Sr1Sb1,Sr1Sb1,B2,Sr,Sb,4.06281,4.165169859690166,0.10235985969016603,2.519435063174651
Sr1Sc1,Sr1Sc1,B2,Sr,Sc,4.14695,4.099774015506076,-0.047175984493924794,-1.1376067831520704
Sr1Se1,Sr1Se1,B2,Sr,Se,3.82361,3.986366612983726,0.1627566129837259,4.256621700009308
Sr1Si1,Sr1Si1,B2,Sr,Si,3.83183,3.844856093627949,0.013026093627948931,0.3399444554677251
Sr1Sn1,Sr1Sn1,B2,Sr,Sn,4.08794,4.165022327257363,0.0770823272573633,1.8856031951878773
Sr1Sr1,Sr2,B2,Sr,Sr,4.71334,4.619741452421755,-0.09359854757824504,-1.9858221044576678
Sr1Ta1,Sr1Ta1,B2,Sr,Ta,3.82855,3.928684794833713,0.10013479483371324,2.6154756979460436
Sr1Tc1,Sr1Tc1,B2,Sr,Tc,3.75461,3.796217262234734,0.04160726223473388,1.10816468913506
Sr1Ti1,Sr1Ti1,B2,Sr,Ti,4.04164,3.9064294700554494,-0.13521052994455074,-3.345437246873812
Sr1V1,Sr1V1,B2,Sr,V,3.9964,3.817752586886846,-0.17864741311315413,-4.470208515492797
Sr1W1,Sr1W1,B2,Sr,W,3.77489,3.846009729823772,0.07111972982377202,1.8840212515800994
Sr1Y1,Sr1Y1,B2,Sr,Y,4.31112,4.300978301298261,-0.010141698701739088,-0.23524510340095123
Sr1Zn1,Sr1Zn1,B2,Sr,Zn,3.91714,3.8881523272722864,-0.02898767272771341,-0.7400213606793071
Sr1Zr1,Sr1Zr1,B2,Sr,Zr,4.02759,4.080845703963907,0.053255703963906775,1.3222722264159654
Ta1Ag1,Ta1Ag1,B2,Ta,Ag,3.29105,3.292200345031978,0.001150345031978084,0.034953739140337704
Ta1Al1,Ta1Al1,B2,Ta,Al,3.22147,3.2221619505171417,0.0006919505171416596,0.021479340709106697
Ta1As1,Ta1As1,B2,Ta,As,3.20882,3.2543928125413863,0.045572812541386565,1.420235866810434
Ta1B1,Ta1B1,B2,Ta,B,2.87385,2.8336756696537546,-0.0401743303462454,-1.397927182916485
Ta1Ca1,Ta1Ca1,B2,Ta,Ca,3.64308,3.716521383999105,0.07344138399910527,2.015914665588054
Ta1Cd1,Ta1Cd1,B2,Ta,Cd,3.3584,3.41225969558312,0.05385969558312009,1.6037308117889497
Ta1Ce1,Ta1Ce1,B2,Ta,Ce,3.56492,3.653049811211522,0.0881298112115223,2.472139941752474
Ta1Co1,Ta1Co1,B2,Ta,Co,3.05094,2.9821240557849045,-0.06881594421509574,-2.2555653082360103
Ta1Cr1,Ta1Cr1,B2,Ta,Cr,3.0843,3.1021681370423724,0.017868137042372556,0.5793255209406529
Ta1Cu1,Ta1Cu1,B2,Ta,Cu,3.11729,3.088921383948979,-0.028368616051021256,-0.9100409667057366
Ta1Fe1,Ta1Fe1,B2,Ta,Fe,3.04457,3.0116943709072572,-0.032875629092743,-1.0798118976651216
Ta1Ga1,Ta1Ga1,B2,Ta,Ga,3.21948,3.242733461892042,0.023253461892041916,0.7222738421124504
Ta1Gd1,Ta1Gd1,B2,Ta,Gd,4.0,3.7529359789209877,-0.24706402107901226,-6.176600526975307
Ta1Ge1,Ta1Ge1,B2,Ta,Ge,3.22314,3.2565802151387904,0.033440215138790474,1.0375042703323614
Ta1Hf1,Ta1Hf1,B2,Ta,Hf,3.41227,3.3610982670868426,-0.05117173291315735,-1.499639035397473
Ta1In1,Ta1In1,B2,Ta,In,3.40281,3.4620893061728046,0.059279306172804525,1.7420692360961827
Ta1La1,Ta1La1,B2,Ta,La,3.69397,3.750222033316625,0.05625203331662476,1.5228069885955966
Ta1Mg1,Ta1Mg1,B2,Ta,Mg,3.33603,3.3756287865673626,0.0395987865673626,1.1870033113420022
Ta1Mn1,Ta1Mn1,B2,Ta,Mn,3.05054,3.0434765787832503,-0.007063421216749521,-0.23154658574381987
Ta1Mo1,Ta1Mo1,B2,Ta,Mo,3.21858,3.174827871574378,-0.04375212842562215,-1.3593612222042686
Ta1Na1,Ta1Na1,B2,Ta,Na,3.41269,3.5783942411456353,0.1657042411456353,4.855531593717428
Ta1Nb1,Ta1Nb1,B2,Ta,Nb,3.31994,3.248058656619097,-0.07188134338090268,-2.1651398332771885
Ta1Ni1,Ta1Ni1,B2,Ta,Ni,3.07003,3.0051913841980697,-0.06483861580193029,-2.111986391075341
Ta1Pd1,Ta1Pd1,B2,Ta,Pd,3.22136,3.172931513840089,-0.04842848615991091,-1.503355295897103
Ta1Ru1,Ta1Ru1,B2,Ta,Ru,3.16155,3.081227747474495,-0.08032225252550518,-2.5405972553179668
Ta1Sb1,Ta1Sb1,B2,Ta,Sb,3.40741,3.4741132021021235,0.06670320210212344,1.9575924852636883
Ta1Sc1,Ta1Sc1,B2,Ta,Sc,3.42389,3.408717357918034,-0.015172642081966004,-0.44314046543452046
Ta1Se1,Ta1Se1,B2,Ta,Se,3.22372,3.295309955395684,0.0715899553956838,2.220724982184675
Ta1Si1,Ta1Si1,B2,Ta,Si,3.14936,3.1537994360399075,0.004439436039907374,0.1409631175828541
Ta1Sn1,Ta1Sn1,B2,Ta,Sn,3.40887,3.4739656696693215,0.06509566966932168,1.9095967188341496
Ta1Sr1,Ta1Sr1,B2,Ta,Sr,3.82855,3.928684794833713,0.10013479483371324,2.6154756979460436
Ta1Ta1,Ta2,B2,Ta,Ta,3.31193,3.2376281372456712,-0.0743018627543286,-2.2434611466525136
Ta1Tc1,Ta1Tc1,B2,Ta,Tc,3.16904,3.105160604646692,-0.06387939535330789,-2.015733324707416
Ta1Ti1,Ta1Ti1,B2,Ta,Ti,3.26008,3.2153728124674075,-0.044707187532592396,-1.3713524678103728
Ta1V1,Ta1V1,B2,Ta,V,3.15785,3.126695929298805,-0.031154070701195025,-0.986559548464779
Ta1W1,Ta1W1,B2,Ta,W,3.22732,3.1549530722357306,-0.07236692776426956,-2.242322662898924
Ta1Y1,Ta1Y1,B2,Ta,Y,3.59472,3.6099216437102197,0.015201643710219592,0.42288811674399096
Ta1Zn1,Ta1Zn1,B2,Ta,Zn,3.17335,3.197095669684245,0.023745669684244852,0.748283980154879
Ta1Zr1,Ta1Zr1,B2,Ta,Zr,3.43336,3.3897890463758644,-0.043570953624135544,-1.269047044997773
Tc1Ag1,Tc1Ag1,B2,Tc,Ag,3.16288,3.1597328124329986,-0.003147187567001275,-0.09950385620071818
Tc1Al1,Tc1Al1,B2,Tc,Al,3.05019,3.0896944179181625,0.03950441791816228,1.2951461357542409
Tc1As1,Tc1As1,B2,Tc,As,3.07304,3.1219252799424075,0.04888527994240732,1.5907791614299627
Tc1B1,Tc1B1,B2,Tc,B,2.72256,2.7012081370547754,-0.02135186294522473,-0.7842568371394838
Tc1Ca1,Tc1Ca1,B2,Tc,Ca,3.48768,3.5840538514001268,0.09637385140012666,2.7632653053068705
Tc1Cd1,Tc1Cd1,B2,Tc,Cd,3.23969,3.2797921629841413,0.040102162984141376,1.2378395150196895
Tc1Ce1,Tc1Ce1,B2,Tc,Ce,3.45239,3.520582278612543,0.06819227861254307,1.9752194454433905
Tc1Co1,Tc1Co1,B2,Tc,Co,2.92094,2.8496565231859257,-0.07128347681407421,-2.4404293417213023
Tc1Cr1,Tc1Cr1,B2,Tc,Cr,2.96166,2.969700604443393,0.00804060444339294,0.2714897875986082
Tc1Cu1,Tc1Cu1,B2,Tc,Cu,2.97282,2.9564538513499996,-0.01636614865000041,-0.550526054386085
Tc1Fe1,Tc1Fe1,B2,Tc,Fe,2.92369,2.879226838308279,-0.044463161691721265,-1.5207891976140173
Tc1Ga1,Tc1Ga1,B2,Tc,Ga,3.05823,3.1102659292930626,0.052035929293062555,1.7015047688716205
Tc1Gd1,Tc1Gd1,B2,Tc,Gd,4.24352,3.6204684463220085,-0.6230515536779917,-14.682422933743489
Tc1Ge1,Tc1Ge1,B2,Tc,Ge,3.06837,3.124112682539811,0.055742682539811295,1.816687118561689
Tc1Hf1,Tc1Hf1,B2,Tc,Hf,3.25778,3.2286307344878633,-0.02914926551213659,-0.894758562951967
Tc1In1,Tc1In1,B2,Tc,In,3.26549,3.3296217735738254,0.0641317735738256,1.9639249721734136
Tc1La1,Tc1La1,B2,Tc,La,3.55772,3.617754500717646,0.06003450071764593,1.6874431016956344
Tc1Mg1,Tc1Mg1,B2,Tc,Mg,3.17788,3.2431612539683834,0.06528125396838336,2.054239114390202
Tc1Mn1,Tc1Mn1,B2,Tc,Mn,2.93394,2.911009046184271,-0.022930953815729183,-0.7815754178929761
Tc1Mo1,Tc1Mo1,B2,Tc,Mo,3.11153,3.042360338975399,-0.06916966102460131,-2.2230112203514447
Tc1Na1,Tc1Na1,B2,Tc,Na,3.25293,3.4459267085466565,0.1929967085466564,5.933011424981674
Tc1Nb1,Tc1Nb1,B2,Tc,Nb,3.18697,3.1155911240201184,-0.07137887597988168,-2.239709692274533
Tc1Ni1,Tc1Ni1,B2,Tc,Ni,2.9364,2.872723851599091,-0.06367614840090896,-2.168510707019104
Tc1Pd1,Tc1Pd1,B2,Tc,Pd,3.10569,3.0404639812411096,-0.06522601875889045,-2.1002102192714163
Tc1Ru1,Tc1Ru1,B2,Tc,Ru,3.05937,2.9487602148755157,-0.11060978512448427,-3.615443216233547
Tc1Sb1,Tc1Sb1,B2,Tc,Sb,3.26111,3.3416456695031442,0.08053566950314428,2.4695784411793618
Tc1Sc1,Tc1Sc1,B2,Tc,Sc,3.24172,3.276249825319055,0.03452982531905491,1.0651698887952972
Tc1Se1,Tc1Se1,B2,Tc,Se,3.10973,3.162842422796705,0.05311242279670525,1.7079432232607092
Tc1Si1,Tc1Si1,B2,Tc,Si,2.96599,3.0213319034409287,0.0553419034409286,1.8658830084028806
Tc1Sn1,Tc1Sn1,B2,Tc,Sn,3.2558,3.3414981370703423,0.08569813707034246,2.6321683478820095
Tc1Sr1,Tc1Sr1,B2,Tc,Sr,3.75461,3.796217262234734,0.04160726223473388,1.10816468913506
Tc1Ta1,Tc1Ta1,B2,Tc,Ta,3.16904,3.105160604646692,-0.06387939535330789,-2.015733324707416
Tc1Tc1,Tc2,B2,Tc,Tc,3.07116,2.972693072047713,-0.09846692795228673,-3.206180334215304
Tc1Ti1,Tc1Ti1,B2,Tc,Ti,3.09786,3.0829052798684287,-0.014954720131571175,-0.4827435756157856
Tc1V1,Tc1V1,B2,Tc,V,3.00388,2.994228396699826,-0.009651603300174116,-0.3213045561132308
Tc1W1,Tc1W1,B2,Tc,W,3.1197,3.0224855396367514,-0.09721446036324854,-3.1161477181539428
Tc1Y1,Tc1Y1,B2,Tc,Y,3.42621,3.4774541111112405,0.051244111111240276,1.495650036373727
Tc1Zn1,Tc1Zn1,B2,Tc,Zn,3.03746,3.0646281370852657,0.027168137085265887,0.8944360447632524
Tc1Zr1,Tc1Zr1,B2,Tc,Zr,3.29234,3.257321513776885,-0.03501848622311465,-1.0636351720391775
Ti1Ag1,Ti1Ag1,B2,Ti,Ag,3.27918,3.269945020253714,-0.009234979746286065,-0.281624666724183
Ti1Al1,Ti1Al1,B2,Ti,Al,3.18403,3.199906625738878,0.015876625738878047,0.49863304487954097
Ti1As1,Ti1As1,B2,Ti,As,3.18743,3.232137487763123,0.044707487763123055,1.4026186539978307
Ti1B1,Ti1B1,B2,Ti,B,2.78966,2.811420344875491,0.021760344875490834,0.7800357346590923
Ti1Ca1,Ti1Ca1,B2,Ti,Ca,3.7694,3.694266059220842,-0.07513394077915825,-1.9932599559388298
Ti1Cd1,Ti1Cd1,B2,Ti,Cd,3.34741,3.390004370804857,0.04259437080485684,1.2724575359712984
Ti1Ce1,Ti1Ce1,B2,Ti,Ce,3.57628,3.6307944864332584,0.05451448643325829,1.5243349635167909
Ti1Co1,Ti1Co1,B2,Ti,Co,2.96207,2.959868731006641,-0.00220126899335904,-0.07431522527688542
Ti1Cr1,Ti1Cr1,B2,Ti,Cr,3.02681,3.0799128122641086,0.053102812264108845,1.7544151190232904
Ti1Cu1,Ti1Cu1,B2,Ti,Cu,3.07341,3.066666059170715,-0.006743940829284867,-0.21942860956673096
Ti1Fe1,Ti1Fe1,B2,Ti,Fe,2.94835,2.9894390461289944,0.04108904612899433,1.3936285084536888
Ti1Ga1,Ti1Ga1,B2,Ti,Ga,3.17057,3.2204781371137776,0.049908137113777506,1.5741061422323905
Ti1Gd1,Ti1Gd1,B2,Ti,Gd,3.63689,3.730680654142724,0.0937906541427238,2.5788696975361862
Ti1Ge1,Ti1Ge1,B2,Ti,Ge,3.19837,3.234324890360526,0.035954890360526015,1.1241629442661736
Ti1Hf1,Ti1Hf1,B2,Ti,Hf,3.39234,3.338842942308579,-0.0534970576914211,-1.5769957519417601
Ti1In1,Ti1In1,B2,Ti,In,3.37713,3.439833981394541,0.0627039813945407,1.8567239459108975
Ti1La1,Ti1La1,B2,Ti,La,3.71249,3.7279667085383617,0.015476708538361805,0.41688216098526343
Ti1Mg1,Ti1Mg1,B2,Ti,Mg,3.34989,3.353373461789099,0.003483461789099085,0.10398734851290894
Ti1Mn1,Ti1Mn1,B2,Ti,Mn,2.96882,3.0212212540049865,0.05240125400498652,1.7650532536491441
Ti1Mo1,Ti1Mo1,B2,Ti,Mo,3.15456,3.1525725467961143,-0.001987453203885714,-0.06300254881459583
Ti1Na1,Ti1Na1,B2,Ti,Na,3.59772,3.556138916367372,-0.0415810836326278,-1.1557620835592486
Ti1Nb1,Ti1Nb1,B2,Ti,Nb,3.25931,3.225803331840834,-0.03350666815916625,-1.0280294957879506
Ti1Ni1,Ti1Ni1,B2,Ti,Ni,3.00264,2.9829360594198064,-0.019703940580193535,-0.6562205452599558
Ti1Pd1,Ti1Pd1,B2,Ti,Pd,3.16955,3.150676189061825,-0.018873810938174973,-0.5954728885228179
Ti1Ru1,Ti1Ru1,B2,Ti,Ru,3.06965,3.058972422696231,-0.010677577303769059,-0.34784347739218013
Ti1Sb1,Ti1Sb1,B2,Ti,Sb,3.41637,3.4518578773238597,0.03548787732385961,1.0387597749617168
Ti1Sc1,Ti1Sc1,B2,Ti,Sc,3.4617,3.3864620331397703,-0.07523796686022965,-2.173439837658655
Ti1Se1,Ti1Se1,B2,Ti,Se,3.19896,3.2730546306174206,0.07409463061742061,2.316209975036281
Ti1Si1,Ti1Si1,B2,Ti,Si,3.10839,3.1315441112616442,0.02315411126164424,0.7448908039738977
Ti1Sn1,Ti1Sn1,B2,Ti,Sn,3.41923,3.4517103448910578,0.032480344891057555,0.9499315603529904
Ti1Sr1,Ti1Sr1,B2,Ti,Sr,4.04164,3.9064294700554494,-0.13521052994455074,-3.345437246873812
Ti1Ta1,Ti1Ta1,B2,Ti,Ta,3.26008,3.2153728124674075,-0.044707187532592396,-1.3713524678103728
Ti1Tc1,Ti1Tc1,B2,Ti,Tc,3.09786,3.0829052798684287,-0.014954720131571175,-0.4827435756157856
Ti1Ti1,Ti2,B2,Ti,Ti,3.23963,3.193117487689144,-0.04651251231085585,-1.4357353250481026
Ti1V1,Ti1V1,B2,Ti,V,3.11018,3.1044406045205415,-0.0057393954794586755,-0.18453579791068925
Ti1W1,Ti1W1,B2,Ti,W,3.17001,3.132697747457467,-0.03731225254253312,-1.177038953900244
Ti1Y1,Ti1Y1,B2,Ti,Y,3.65907,3.587666318931956,-0.07140368106804384,-1.9514160993925735
Ti1Zn1,Ti1Zn1,B2,Ti,Zn,3.13948,3.174840344905981,0.03536034490598139,1.1263121569808183
Ti1Zr1,Ti1Zr1,B2,Ti,Zr,3.41139,3.3675337215976007,-0.04385627840239925,-1.2855838353984521
V1Ag1,V1Ag1,B2,V,Ag,3.2115,3.1812681370851106,-0.03023186291488944,-0.9413626939090594
V1Al1,V1Al1,B2,V,Al,3.08694,3.111229742570275,0.024289742570275052,0.7868550269935617
V1As1,V1As1,B2,V,As,3.06161,3.14346060459452,0.08185060459451998,2.673449740317022
V1B1,V1B1,B2,V,B,2.65573,2.722743461706888,0.06701346170688804,2.5233537184460784
V1Ca1,V1Ca1,B2,V,Ca,3.78128,3.605589176052239,-0.17569082394776103,-4.646332034331259
V1Cd1,V1Cd1,B2,V,Cd,3.33572,3.301327487636254,-0.03439251236374563,-1.031037148314176
V1Ce1,V1Ce1,B2,V,Ce,3.52131,3.542117603264655,0.020807603264654695,0.5909051820105214
V1Co1,V1Co1,B2,V,Co,2.86954,2.871191847838038,0.0016518478380378454,0.057564900229229964
V1Cr1,V1Cr1,B2,V,Cr,2.89638,2.9912359290955055,0.09485592909550533,3.2749821879554935
V1Cu1,V1Cu1,B2,V,Cu,2.95719,2.9779891760021124,0.02079917600211223,0.7033425651416456
V1Fe1,V1Fe1,B2,V,Fe,2.85476,2.9007621629603912,0.04600216296039106,1.611419627583091
V1Ga1,V1Ga1,B2,V,Ga,3.06567,3.131801253945175,0.06613125394517505,2.15715500837256
V1Gd1,V1Gd1,B2,V,Gd,3.48467,3.642003770974121,0.15733377097412093,4.515026414958115
V1Ge1,V1Ge1,B2,V,Ge,3.06182,3.1456480071919235,0.08382800719192351,2.737848965384102
V1Hf1,V1Hf1,B2,V,Hf,3.29528,3.2501660591399752,-0.04511394086002474,-1.3690472694285383
V1In1,V1In1,B2,V,In,3.34966,3.3511570982259378,0.0014970982259376875,0.044694035392776804
V1La1,V1La1,B2,V,La,3.71604,3.639289825369758,-0.07675017463024192,-2.0653753627582567
V1Mg1,V1Mg1,B2,V,Mg,3.29183,3.2646965786204953,-0.027133421379504696,-0.8242655720223917
V1Mn1,V1Mn1,B2,V,Mn,2.85663,2.932544370836384,0.07591437083638386,2.6574799969328846
V1Mo1,V1Mo1,B2,V,Mo,3.05766,3.0638956636275108,0.0062356636275109345,0.20393580802021594
V1Na1,V1Na1,B2,V,Na,3.64845,3.467462033198769,-0.18098796680123108,-4.960681023482056
V1Nb1,V1Nb1,B2,V,Nb,3.16864,3.137126448672231,-0.03151355132776912,-0.9945450201906533
V1Ni1,V1Ni1,B2,V,Ni,2.89946,2.8942591762512033,-0.005200823748796601,-0.1793721502899368
V1Pd1,V1Pd1,B2,V,Pd,3.12314,3.0619993058932224,-0.06114069410677736,-1.9576674150623208
V1Ru1,V1Ru1,B2,V,Ru,2.99342,2.9702955395276285,-0.02312446047237149,-0.772509720399125
V1Sb1,V1Sb1,B2,V,Sb,3.28893,3.363180994155257,0.07425099415525693,2.257603359002987
V1Sc1,V1Sc1,B2,V,Sc,3.30577,3.2977851499711677,-0.007984850028832202,-0.24154281843056843
V1Se1,V1Se1,B2,V,Se,3.10803,3.184377747448818,0.07634774744881812,2.4564675195805097
V1Si1,V1Si1,B2,V,Si,2.9696,3.042867228093041,0.07326722809304131,2.467242325331402
V1Sn1,V1Sn1,B2,V,Sn,3.28055,3.3630334617224547,0.0824834617224548,2.514318078445834
V1Sr1,V1Sr1,B2,V,Sr,3.99636,3.817752586886846,-0.1786074131131543,-4.469252347465051
V1Ta1,V1Ta1,B2,V,Ta,3.15785,3.126695929298805,-0.031154070701195025,-0.986559548464779
V1Tc1,V1Tc1,B2,V,Tc,3.00388,2.994228396699826,-0.009651603300174116,-0.3213045561132308
V1Ti1,V1Ti1,B2,V,Ti,3.11018,3.1044406045205415,-0.0057393954794586755,-0.18453579791068925
V1V1,V2,B2,V,V,2.98214,3.015763721351938,0.03362372135193814,1.1275031136009088
V1W1,V1W1,B2,V,W,3.06454,3.0440208642888633,-0.020519135711136727,-0.6695665813184598
V1Y1,V1Y1,B2,V,Y,3.60813,3.498989435763353,-0.1091405642366472,-3.0248512175738456
V1Zn1,V1Zn1,B2,V,Zn,3.01992,3.086163461737378,0.06624346173737816,2.1935502177997486
V1Zr1,V1Zr1,B2,V,Zr,3.33283,3.278856838428998,-0.05397316157100196,-1.6194393824768127
W1Ag1,W1Ag1,B2,W,Ag,3.20785,3.209525280022037,0.0016752800220367625,0.05222438773748032
W1Al1,W1Al1,B2,W,Al,3.12535,3.1394868855072007,0.014136885507200603,0.4523296753067849
W1As1,W1As1,B2,W,As,3.12483,3.1717177475314458,0.046887747531445534,1.5004895476376485
W1B1,W1B1,B2,W,B,2.79606,2.751000604643814,-0.045059395356186194,-1.6115317752904514
W1Ca1,W1Ca1,B2,W,Ca,3.51715,3.6338463189891645,0.11669631898916455,3.3179227212136118
W1Cd1,W1Cd1,B2,W,Cd,3.27935,3.3295846305731795,0.05023463057317956,1.531847182312945
W1Ce1,W1Ce1,B2,W,Ce,3.48805,3.570374746201581,0.08232474620158126,2.360193982356367
W1Co1,W1Co1,B2,W,Co,2.9346,2.899448990774964,-0.03515100922503622,-1.1978126226755341
W1Cr1,W1Cr1,B2,W,Cr,3.01636,3.0194930720324313,0.0031330720324311834,0.10386930049566973
W1Cu1,W1Cu1,B2,W,Cu,3.02743,3.0062463189390383,-0.02118368106096158,-0.6997248841744179
W1Fe1,W1Fe1,B2,W,Fe,2.9804,2.9290193058973166,-0.05138069410268331,-1.7239529627796037
W1Ga1,W1Ga1,B2,W,Ga,3.12593,3.160058396882101,0.03412839688210134,1.091783785372716
W1Gd1,W1Gd1,B2,W,Gd,3.86858,3.6702609139110467,-0.19831908608895343,-5.126405194902352
W1Ge1,W1Ge1,B2,W,Ge,3.13443,3.1739051501288498,0.03947515012884972,1.2594044253293173
W1Hf1,W1Hf1,B2,W,Hf,3.32775,3.2784232020769015,-0.049326797923098464,-1.4822867680294032
W1In1,W1In1,B2,W,In,3.31723,3.3794142411628636,0.062184241162863696,1.8745833470354392
W1La1,W1La1,B2,W,La,3.63515,3.667546968306684,0.03239696830668404,0.8912140711300507
W1Mg1,W1Mg1,B2,W,Mg,3.22197,3.2929537215574216,0.07098372155742183,2.2031155335841683
W1Mn1,W1Mn1,B2,W,Mn,2.98666,2.9608015137733097,-0.025858486226690403,-0.8657994624995949
W1Mo1,W1Mo1,B2,W,Mo,3.16195,3.092152806564437,-0.06979719343556301,-2.207409776737868
W1Na1,W1Na1,B2,W,Na,3.30708,3.4957191761356947,0.1886391761356947,5.704100781828522
W1Nb1,W1Nb1,B2,W,Nb,3.23929,3.1653835916091566,-0.07390640839084339,-2.28156195928254
W1Ni1,W1Ni1,B2,W,Ni,2.9933,2.9225163191881287,-0.07078368081187136,-2.3647372736401753
W1Pd1,W1Pd1,B2,W,Pd,3.15316,3.0902564488301487,-0.06290355116985147,-1.9949368623809596
W1Ru1,W1Ru1,B2,W,Ru,3.1095,2.9985526824645543,-0.11094731753544584,-3.5680114981651663
W1Sb1,W1Sb1,B2,W,Sb,3.32234,3.391438137092183,0.06909813709218282,2.079803304062282
W1Sc1,W1Sc1,B2,W,Sc,3.31087,3.3260422929080935,0.015172292908093521,0.4582569810380208
W1Se1,W1Se1,B2,W,Se,3.14747,3.2126348903857433,0.06516489038574313,2.070389563228343
W1Si1,W1Si1,B2,W,Si,3.04997,3.0711243710299665,0.021154371029966423,0.6935927576325807
W1Sn1,W1Sn1,B2,W,Sn,3.32108,3.3912906046593805,0.07021060465938067,2.114089532904377
W1Sr1,W1Sr1,B2,W,Sr,3.77489,3.846009729823772,0.07111972982377202,1.8840212515800994
W1Ta1,W1Ta1,B2,W,Ta,3.22732,3.1549530722357306,-0.07236692776426956,-2.242322662898924
W1Tc1,W1Tc1,B2,W,Tc,3.1197,3.0224855396367514,-0.09721446036324854,-3.1161477181539428
W1Ti1,W1Ti1,B2,W,Ti,3.16981,3.132697747457467,-0.03711225254253314,-1.170803693045739
W1V1,W1V1,B2,W,V,3.06454,3.0440208642888633,-0.020519135711136727,-0.6695665813184598
W1W1,W2,B2,W,W,3.17239,3.0722780072257896,-0.10011199277421046,-3.155727788015044
W1Y1,W1Y1,B2,W,Y,3.49558,3.5272465787002787,0.03166657870027878,0.9059034180387455
W1Zn1,W1Zn1,B2,W,Zn,3.09106,3.114420604674304,0.023360604674303787,0.755747370620557
W1Zr1,W1Zr1,B2,W,Zr,3.35345,3.307113981365924,-0.046336018634076215,-1.3817417475756673
Y1Ag1,Y1Ag1,B2,Y,Ag,3.64083,3.664493851496526,0.023663851496526167,0.6499576057252376
Y1Al1,Y1Al1,B2,Y,Al,3.61543,3.59445545698169,-0.020974543018310143,-0.5801396519448625
Y1As1,Y1As1,B2,Y,As,3.57726,3.626686319005935,0.04942631900593497,1.3816809235542
Y1B1,Y1B1,B2,Y,B,3.21356,3.205969176118303,-0.007590823881697073,-0.23621229669578514
Y1Ca1,Y1Ca1,B2,Y,Ca,4.14566,4.088814890463654,-0.05684510953634625,-1.3711956488555803
Y1Cd1,Y1Cd1,B2,Y,Cd,3.74227,3.784553202047669,0.04228320204766911,1.1298811162120614
Y1Ce1,Y1Ce1,B2,Y,Ce,4.00796,4.025343317676071,0.01738331767607093,0.43371983942132486
Y1Co1,Y1Co1,B2,Y,Co,3.33534,3.354417562249453,0.019077562249453006,0.5719825339981233
Y1Cr1,Y1Cr1,B2,Y,Cr,3.53546,3.4744616435069204,-0.06099835649307961,-1.7253301265770113
Y1Cu1,Y1Cu1,B2,Y,Cu,3.47667,3.4612148904135274,-0.01545510958647256,-0.44453772105125194
